country_txt,alpha_3_code,iyear,latitude,longitude,DistributionAddress,num_killed,num_attacked,csn_adults,csn_seniors
God's Love We Deliver,81458,2004,40.7256651,-74.0036362,166 Avenue Of The Americas,666843,88195,485973,92675
God's Love We Deliver,81458,2005,40.7256651,-74.0036362,166 Avenue Of The Americas,676178,81596,482221,112361
God's Love We Deliver,81458,2006,40.7256651,-74.0036362,166 Avenue Of The Americas,338114,36781,242569,58764
God's Love We Deliver,81458,2011,40.7256651,-74.0036362,166 Avenue Of The Americas,244612,10486,121671,112455
God's Love We Deliver,81458,2012,40.7256651,-74.0036362,166 Avenue Of The Americas,528936,25792,257148,245996
God's Love We Deliver,81458,2013,40.7256651,-74.0036362,166 Avenue Of The Americas,569718,24151,272862,272705
God's Love We Deliver,81458,2014,40.7256651,-74.0036362,166 Avenue Of The Americas,618828,27755,285080,305993
God's Love We Deliver,81458,2015,40.7256651,-74.0036362,166 Avenue Of The Americas,724731,28841,334729,361161
God's Love We Deliver,81458,2016,40.7256651,-74.0036362,166 Avenue Of The Americas,777680,29540,350233,397907
God's Love We Deliver,81458,2017,40.7256651,-74.0036362,166 Avenue Of The Americas,657603,25290,293832,338481
Shout For Joy Baptist Church,83534,2002,40.842398,-73.9239449,1392 Odgen Avenue,1600,435,865,300
Shout For Joy Baptist Church,83534,2003,40.842398,-73.9239449,1392 Odgen Avenue,0,0,0,0
Shout For Joy Baptist Church,83534,2004,40.842398,-73.9239449,1392 Odgen Avenue,765,265,325,175
All Saints Lutheran Church,80010,2002,40.8241105,-73.907819,585 East 163rd Street,4007,961,2235,811
All Saints Lutheran Church,80010,2003,40.8241105,-73.907819,585 East 163rd Street,4834,1174,2806,854
All Saints Lutheran Church,80010,2004,40.8241105,-73.907819,585 East 163rd Street,711,209,342,160
All Saints Lutheran Church,80010,2005,40.8241105,-73.907819,585 East 163rd Street,2940,1057,1247,636
All Saints Lutheran Church,80010,2006,40.8241105,-73.907819,585 East 163rd Street,315,95,148,72
All Saints Lutheran Church,80010,2008,40.8241105,-73.907819,585 East 163rd Street,987,289,437,261
All Saints Lutheran Church,80010,2009,40.8241105,-73.907819,585 East 163rd Street,1285,388,570,327
Emmaus SDA Church,81479,2002,40.6423743,-73.957879,1144 Flatbush Avenue,2289,53,1924,312
Emmaus SDA Church,81479,2003,40.6423743,-73.957879,1144 Flatbush Avenue,3728,141,2433,1154
Emmaus SDA Church,81479,2004,40.6423743,-73.957879,1144 Flatbush Avenue,0,0,0,0
Emmaus SDA Church,81479,2006,40.6423743,-73.957879,1144 Flatbush Avenue,2174,733,887,554
Emmaus SDA Church,81479,2007,40.6423743,-73.957879,1144 Flatbush Avenue,17780,5563,7322,4895
Emmaus SDA Church,81479,2008,40.6423743,-73.957879,1144 Flatbush Avenue,19185,5905,7905,5375
Emmaus SDA Church,81479,2009,40.6423743,-73.957879,1144 Flatbush Avenue,27114,10062,10368,6684
Emmaus SDA Church,81479,2010,40.6423743,-73.957879,1144 Flatbush Avenue,27363,10604,10252,6507
Emmaus SDA Church,81479,2011,40.6423743,-73.957879,1144 Flatbush Avenue,30935,12481,12036,6418
Emmaus SDA Church,81479,2012,40.6423743,-73.957879,1144 Flatbush Avenue,35611,16589,14508,4514
Emmaus SDA Church,81479,2013,40.6423743,-73.957879,1144 Flatbush Avenue,32334,13605,13758,4971
Emmaus SDA Church,81479,2014,40.6423743,-73.957879,1144 Flatbush Avenue,23535,9252,9650,4633
Emmaus SDA Church,81479,2015,40.6423743,-73.957879,1144 Flatbush Avenue,29541,11355,12293,5893
Emmaus SDA Church,81479,2016,40.6423743,-73.957879,1144 Flatbush Avenue,25363,9182,11454,4727
Emmaus SDA Church,81479,2017,40.6423743,-73.957879,1144 Flatbush Avenue,17395,6026,7814,3555
St. Francis Of The Assisi,81394,2002,40.8455827,-73.9189917,1544 Shakespeare Avenue,8251,3832,3367,1052
St. Francis Of The Assisi,81394,2003,40.8455827,-73.9189917,1544 Shakespeare Avenue,20818,12813,7127,878
St. Francis Of The Assisi,81394,2004,40.8455827,-73.9189917,1544 Shakespeare Avenue,27550,12619,12819,2112
St. Francis Of The Assisi,81394,2005,40.8455827,-73.9189917,1544 Shakespeare Avenue,30677,12372,13231,5074
St. Francis Of The Assisi,81394,2006,40.8455827,-73.9189917,1544 Shakespeare Avenue,33785,14873,14514,4398
St. Francis Of The Assisi,81394,2007,40.8455827,-73.9189917,1544 Shakespeare Avenue,34548,14984,15214,4350
St. Francis Of The Assisi,81394,2008,40.8455827,-73.9189917,1544 Shakespeare Avenue,38121,16170,17633,4318
St. Francis Of The Assisi,81394,2009,40.8455827,-73.9189917,1544 Shakespeare Avenue,31285,12939,14369,3977
St. Francis Of The Assisi,81394,2010,40.8455827,-73.9189917,1544 Shakespeare Avenue,29303,12228,14964,2111
St. Francis Of The Assisi,81394,2011,40.8455827,-73.9189917,1544 Shakespeare Avenue,16499,7172,8412,915
St. Francis Of The Assisi,81394,2012,40.8455827,-73.9189917,1544 Shakespeare Avenue,0,0,0,0
MT. PARAN COMMUNITY DEVELOPMENT CORP,81627,2002,40.6843818,-73.9127922,1665 Broadway,5872,2407,2844,621
MT. PARAN COMMUNITY DEVELOPMENT CORP,81627,2003,40.6843818,-73.9127922,1665 Broadway,5811,2152,2895,764
MT. PARAN COMMUNITY DEVELOPMENT CORP,81627,2004,40.6843818,-73.9127922,1665 Broadway,5223,1084,3454,685
MT. PARAN COMMUNITY DEVELOPMENT CORP,81627,2005,40.6843818,-73.9127922,1665 Broadway,4083,1147,1972,964
MT. PARAN COMMUNITY DEVELOPMENT CORP,81627,2006,40.6843818,-73.9127922,1665 Broadway,4149,948,2273,928
MT. PARAN COMMUNITY DEVELOPMENT CORP,81627,2007,40.6843818,-73.9127922,1665 Broadway,5416,970,3075,1371
MT. PARAN COMMUNITY DEVELOPMENT CORP,81627,2008,40.6843818,-73.9127922,1665 Broadway,7505,1335,4472,1698
MT. PARAN COMMUNITY DEVELOPMENT CORP,81627,2009,40.6843818,-73.9127922,1665 Broadway,8025,2676,3880,1469
MT. PARAN COMMUNITY DEVELOPMENT CORP,81627,2010,40.6843818,-73.9127922,1665 Broadway,8776,3909,3424,1443
MT. PARAN COMMUNITY DEVELOPMENT CORP,81627,2011,40.6843818,-73.9127922,1665 Broadway,21638,12589,7100,1949
MT. PARAN COMMUNITY DEVELOPMENT CORP,81627,2012,40.6843818,-73.9127922,1665 Broadway,43129,22820,15844,4465
MT. PARAN COMMUNITY DEVELOPMENT CORP,81627,2013,40.6843818,-73.9127922,1665 Broadway,25060,9857,11340,3863
MT. PARAN COMMUNITY DEVELOPMENT CORP,81627,2014,40.6843818,-73.9127922,1665 Broadway,15296,5456,7154,2686
MT. PARAN COMMUNITY DEVELOPMENT CORP,81627,2015,40.6843818,-73.9127922,1665 Broadway,10102,3568,5373,1161
MT. PARAN COMMUNITY DEVELOPMENT CORP,81627,2016,40.6843818,-73.9127922,1665 Broadway,8439,2076,4600,1763
MT. PARAN COMMUNITY DEVELOPMENT CORP,81627,2017,40.6843818,-73.9127922,1665 Broadway,8606,2073,5015,1518
Salaam Arabic Lutheran Church,82335,2002,40.6347026,-74.0252229,345 Ovington Avenue,227,83,114,30
Salaam Arabic Lutheran Church,82335,2003,40.6347026,-74.0252229,345 Ovington Avenue,1242,425,597,220
Salaam Arabic Lutheran Church,82335,2004,40.6347026,-74.0252229,345 Ovington Avenue,849,311,414,124
Salaam Arabic Lutheran Church,82335,2005,40.6347026,-74.0252229,345 Ovington Avenue,1220,417,604,199
Salaam Arabic Lutheran Church,82335,2006,40.6347026,-74.0252229,345 Ovington Avenue,1273,462,661,150
Salaam Arabic Lutheran Church,82335,2007,40.6347026,-74.0252229,345 Ovington Avenue,2005,865,926,214
Salaam Arabic Lutheran Church,82335,2008,40.6347026,-74.0252229,345 Ovington Avenue,2073,947,945,181
Salaam Arabic Lutheran Church,82335,2009,40.6347026,-74.0252229,345 Ovington Avenue,1654,689,767,198
Salaam Arabic Lutheran Church,82335,2010,40.6347026,-74.0252229,345 Ovington Avenue,1067,476,399,192
Salaam Arabic Lutheran Church,82335,2011,40.6347026,-74.0252229,345 Ovington Avenue,242,86,140,16
Salaam Arabic Lutheran Church,82335,2012,40.6347026,-74.0252229,345 Ovington Avenue,209,76,122,11
Salaam Arabic Lutheran Church,82335,2013,40.6347026,-74.0252229,345 Ovington Avenue,193,48,114,31
"Shout For Joy Baptist Church, Inc.",83382,2002,40.8320356,-73.9295916,962 Ogden Avenue,940,420,405,115
"Shout For Joy Baptist Church, Inc.",83382,2006,40.8320356,-73.9295916,962 Ogden Avenue,1480,445,655,380
"Shout For Joy Baptist Church, Inc.",83382,2007,40.8320356,-73.9295916,962 Ogden Avenue,1487,507,650,330
"Shout For Joy Baptist Church, Inc.",83382,2008,40.8320356,-73.9295916,962 Ogden Avenue,1217,377,559,281
"Shout For Joy Baptist Church, Inc.",83382,2009,40.8320356,-73.9295916,962 Ogden Avenue,1145,425,442,278
"Shout For Joy Baptist Church, Inc.",83382,2010,40.8320356,-73.9295916,962 Ogden Avenue,1315,505,509,301
"Shout For Joy Baptist Church, Inc.",83382,2011,40.8320356,-73.9295916,962 Ogden Avenue,1237,466,519,252
"Shout For Joy Baptist Church, Inc.",83382,2012,40.8320356,-73.9295916,962 Ogden Avenue,1235,485,531,219
"Shout For Joy Baptist Church, Inc.",83382,2013,40.8320356,-73.9295916,962 Ogden Avenue,3119,1164,1758,197
"Shout For Joy Baptist Church, Inc.",83382,2014,40.8320356,-73.9295916,962 Ogden Avenue,9461,3955,5160,346
"Shout For Joy Baptist Church, Inc.",83382,2015,40.8320356,-73.9295916,962 Ogden Avenue,5209,1696,3172,341
"Shout For Joy Baptist Church, Inc.",83382,2016,40.8320356,-73.9295916,962 Ogden Avenue,6330,2439,3628,263
"Shout For Joy Baptist Church, Inc.",83382,2017,40.8320356,-73.9295916,962 Ogden Avenue,4543,1837,2618,88
Hermandad En San Miguel,83668,2002,40.811183,-73.927897,256 East 138th Street,0,0,0,0
Hermandad En San Miguel,83668,2003,40.811183,-73.927897,256 East 138th Street,0,0,0,0
Hermandad En San Miguel,83668,2004,40.811183,-73.927897,256 East 138th Street,0,0,0,0
Newman Memorial United Methodist Church COMMUNITY DEVELOPMENT CORPORATION,81514,2002,40.6822903,-73.9411049,257 Macon Street,3383,1258,1294,831
Newman Memorial United Methodist Church COMMUNITY DEVELOPMENT CORPORATION,81514,2003,40.6822903,-73.9411049,257 Macon Street,6882,2748,2599,1535
Newman Memorial United Methodist Church COMMUNITY DEVELOPMENT CORPORATION,81514,2004,40.6822903,-73.9411049,257 Macon Street,6592,2746,2587,1259
Newman Memorial United Methodist Church COMMUNITY DEVELOPMENT CORPORATION,81514,2005,40.6822903,-73.9411049,257 Macon Street,7140,2797,3122,1221
Newman Memorial United Methodist Church COMMUNITY DEVELOPMENT CORPORATION,81514,2006,40.6822903,-73.9411049,257 Macon Street,6439,2575,2560,1304
Newman Memorial United Methodist Church COMMUNITY DEVELOPMENT CORPORATION,81514,2007,40.6822903,-73.9411049,257 Macon Street,4719,1738,1954,1027
Newman Memorial United Methodist Church COMMUNITY DEVELOPMENT CORPORATION,81514,2008,40.6822903,-73.9411049,257 Macon Street,5578,2234,2375,969
Newman Memorial United Methodist Church COMMUNITY DEVELOPMENT CORPORATION,81514,2009,40.6822903,-73.9411049,257 Macon Street,7015,2964,2915,1136
Newman Memorial United Methodist Church COMMUNITY DEVELOPMENT CORPORATION,81514,2010,40.6822903,-73.9411049,257 Macon Street,6794,2764,3125,905
Newman Memorial United Methodist Church COMMUNITY DEVELOPMENT CORPORATION,81514,2011,40.6822903,-73.9411049,257 Macon Street,7810,3041,3634,1135
Newman Memorial United Methodist Church COMMUNITY DEVELOPMENT CORPORATION,81514,2012,40.6822903,-73.9411049,257 Macon Street,9336,3315,4582,1439
Newman Memorial United Methodist Church COMMUNITY DEVELOPMENT CORPORATION,81514,2013,40.6822903,-73.9411049,257 Macon Street,6154,1985,3248,921
Newman Memorial United Methodist Church COMMUNITY DEVELOPMENT CORPORATION,81514,2014,40.6822903,-73.9411049,257 Macon Street,5335,1618,3148,569
Newman Memorial United Methodist Church COMMUNITY DEVELOPMENT CORPORATION,81514,2015,40.6822903,-73.9411049,257 Macon Street,4058,1147,2420,491
Newman Memorial United Methodist Church COMMUNITY DEVELOPMENT CORPORATION,81514,2016,40.6822903,-73.9411049,257 Macon Street,3323,811,1993,519
Newman Memorial United Methodist Church COMMUNITY DEVELOPMENT CORPORATION,81514,2017,40.6822903,-73.9411049,257 Macon Street,2209,563,1220,426
Ministry Of The Homeless/SDA,81668,2002,40.8329161,-73.9426882,502 West 157th Street,10433,0,10433,0
Ministry Of The Homeless/SDA,81668,2003,40.8329161,-73.9426882,502 West 157th Street,11475,0,11475,0
Ministry Of The Homeless/SDA,81668,2004,40.8329161,-73.9426882,502 West 157th Street,8455,250,8205,0
Rockin' Magicians Sports Association,80713,2002,40.815456,-73.945571,241 West 134th Street,14409,13391,704,314
Rockin' Magicians Sports Association,80713,2003,40.815456,-73.945571,241 West 134th Street,5482,3460,1363,659
Rockin' Magicians Sports Association,80713,2004,40.815456,-73.945571,241 West 134th Street,3022,1072,1106,844
Rockin' Magicians Sports Association,80713,2005,40.815456,-73.945571,241 West 134th Street,2951,1074,1061,816
Rockin' Magicians Sports Association,80713,2006,40.815456,-73.945571,241 West 134th Street,649,153,265,231
Path Of Blessings,83690,2002,40.813923,-73.91518,506 Brook Avenue,26477,972,21285,4220
Path Of Blessings,83690,2003,40.813923,-73.91518,506 Brook Avenue,42962,1233,30803,10926
Path Of Blessings,83690,2004,40.813923,-73.91518,506 Brook Avenue,26258,1372,19083,5803
Path Of Blessings,83690,2005,40.813923,-73.91518,506 Brook Avenue,32478,12859,17315,2304
Path Of Blessings,83690,2006,40.813923,-73.91518,506 Brook Avenue,15895,6658,8789,448
Path Of Blessings,83690,2008,40.813923,-73.91518,506 Brook Avenue,0,0,0,0
Path Of Blessings,83690,2009,40.813923,-73.91518,506 Brook Avenue,18691,7261,6131,5299
Path Of Blessings,83690,2010,40.813923,-73.91518,506 Brook Avenue,98899,32757,34058,32084
Path Of Blessings,83690,2011,40.813923,-73.91518,506 Brook Avenue,117079,43295,45694,28090
Path Of Blessings,83690,2012,40.813923,-73.91518,506 Brook Avenue,45938,26261,16931,2746
Path Of Blessings,83690,2013,40.813923,-73.91518,506 Brook Avenue,2855,1643,850,362
Path Of Blessings,83690,2014,40.813923,-73.91518,506 Brook Avenue,1529,595,636,298
Path Of Blessings,83690,2015,40.813923,-73.91518,506 Brook Avenue,1917,917,750,250
"Ridgewood Bushwick Senior Citizens Council, Inc./Hope Gardens Senior Center",83935,2002,40.6956372,-73.9176248,195 Linden St,13348,3730,3928,5690
"Ridgewood Bushwick Senior Citizens Council, Inc./Hope Gardens Senior Center",83935,2003,40.6956372,-73.9176248,195 Linden St,27721,4622,9282,13817
"Ridgewood Bushwick Senior Citizens Council, Inc./Hope Gardens Senior Center",83935,2004,40.6956372,-73.9176248,195 Linden St,30880,3704,11935,15241
"Ridgewood Bushwick Senior Citizens Council, Inc./Hope Gardens Senior Center",83935,2005,40.6956372,-73.9176248,195 Linden St,22301,1639,11372,9290
"Ridgewood Bushwick Senior Citizens Council, Inc./Hope Gardens Senior Center",83935,2006,40.6956372,-73.9176248,195 Linden St,59587,14790,15468,29329
"Ridgewood Bushwick Senior Citizens Council, Inc./Hope Gardens Senior Center",83935,2007,40.6956372,-73.9176248,195 Linden St,74213,17802,27494,28917
"Ridgewood Bushwick Senior Citizens Council, Inc./Hope Gardens Senior Center",83935,2008,40.6956372,-73.9176248,195 Linden St,45559,10333,18548,16678
"Ridgewood Bushwick Senior Citizens Council, Inc./Hope Gardens Senior Center",83935,2009,40.6956372,-73.9176248,195 Linden St,57,32,25,0
"Ridgewood Bushwick Senior Citizens Council, Inc./Hope Gardens Senior Center",83935,2010,40.6956372,-73.9176248,195 Linden St,124,44,38,42
Islamic Society Of Bay Ridge,81984,2002,40.6337747,-74.0206076,6807 5th Avenue,8664,5850,2760,54
Islamic Society Of Bay Ridge,81984,2003,40.6337747,-74.0206076,6807 5th Avenue,13429,9472,3852,105
Islamic Society Of Bay Ridge,81984,2004,40.6337747,-74.0206076,6807 5th Avenue,10913,8224,2611,78
Islamic Society Of Bay Ridge,81984,2005,40.6337747,-74.0206076,6807 5th Avenue,11925,8658,3211,56
Islamic Society Of Bay Ridge,81984,2006,40.6337747,-74.0206076,6807 5th Avenue,9077,6885,2143,49
Islamic Society Of Bay Ridge,81984,2007,40.6337747,-74.0206076,6807 5th Avenue,10184,7770,2387,27
Islamic Society Of Bay Ridge,81984,2008,40.6337747,-74.0206076,6807 5th Avenue,6667,4705,1842,120
Islamic Society Of Bay Ridge,81984,2009,40.6337747,-74.0206076,6807 5th Avenue,6049,4512,1371,166
Islamic Society Of Bay Ridge,81984,2010,40.6337747,-74.0206076,6807 5th Avenue,3727,2479,1031,217
Islamic Society Of Bay Ridge,81984,2011,40.6337747,-74.0206076,6807 5th Avenue,1817,1120,561,136
Islamic Society Of Bay Ridge,81984,2012,40.6337747,-74.0206076,6807 5th Avenue,571,396,138,37
Islamic Society Of Bay Ridge,81984,2014,40.6337747,-74.0206076,6807 5th Avenue,0,0,0,0
Islamic Society Of Bay Ridge,81984,2015,40.6337747,-74.0206076,6807 5th Avenue,1235,948,264,23
Islamic Society Of Bay Ridge,81984,2016,40.6337747,-74.0206076,6807 5th Avenue,681,488,168,25
Lutheran Social Services/Muhlenberg Residence,83596,2002,40.6853177,-73.9813668,510 Atlantic Avenue,639,0,490,149
Lutheran Social Services/Muhlenberg Residence,83596,2003,40.6853177,-73.9813668,510 Atlantic Avenue,817,0,817,0
Lutheran Social Services/Muhlenberg Residence,83596,2004,40.6853177,-73.9813668,510 Atlantic Avenue,953,0,953,0
Lutheran Social Services/Muhlenberg Residence,83596,2005,40.6853177,-73.9813668,510 Atlantic Avenue,1182,0,1182,0
Lutheran Social Services/Muhlenberg Residence,83596,2006,40.6853177,-73.9813668,510 Atlantic Avenue,897,0,897,0
Lutheran Social Services/Muhlenberg Residence,83596,2007,40.6853177,-73.9813668,510 Atlantic Avenue,697,0,697,0
Lutheran Social Services/Muhlenberg Residence,83596,2008,40.6853177,-73.9813668,510 Atlantic Avenue,122,0,122,0
Lutheran Social Services/Muhlenberg Residence,83596,2009,40.6853177,-73.9813668,510 Atlantic Avenue,163,0,126,37
Lutheran Social Services/Muhlenberg Residence,83596,2010,40.6853177,-73.9813668,510 Atlantic Avenue,0,0,0,0
Lutheran Social Services/Muhlenberg Residence,83596,2012,40.6853177,-73.9813668,510 Atlantic Avenue,355,83,145,127
Bronx Seventh Day Adventist Church,80026,2002,40.8422148,-73.9011329,1695 Washington Ave,80380,42155,28750,9475
Bronx Seventh Day Adventist Church,80026,2003,40.8422148,-73.9011329,1695 Washington Ave,70592,30183,27029,13380
Bronx Seventh Day Adventist Church,80026,2004,40.8422148,-73.9011329,1695 Washington Ave,54517,26347,23375,4795
Bronx Seventh Day Adventist Church,80026,2005,40.8422148,-73.9011329,1695 Washington Ave,50539,22389,22537,5613
Bronx Seventh Day Adventist Church,80026,2006,40.8422148,-73.9011329,1695 Washington Ave,49709,21744,22454,5511
Bronx Seventh Day Adventist Church,80026,2007,40.8422148,-73.9011329,1695 Washington Ave,38034,16165,17750,4119
Bronx Seventh Day Adventist Church,80026,2008,40.8422148,-73.9011329,1695 Washington Ave,40291,17486,18663,4142
